SF, PWR, RSSI, Packet RSSI, SNR, send_time, rec_time, time_diff
12, 2, -102, -59, 9, 1716204862321, 1716206164008, 1301687
12, 3, -102, -61, 8, 1716204865128, 1716206166814, 1301686
12, 4, -100, -60, 8, 1716204867934, 1716206169620, 1301686
12, 5, -94, -60, 7, 1716204870740, 1716206172427, 1301687
12, 6, -104, -58, 9, 1716204873545, 1716206175233, 1301688
12, 7, -102, -57, 9, 1716204876351, 1716206178038, 1301687
12, 8, -102, -56, 9, 1716204879157, 1716206180843, 1301686
12, 9, -103, -55, 9, 1716204881963, 1716206183648, 1301685
12, 10, -101, -55, 8, 1716204884769, 1716206186455, 1301686
12, 11, -95, -54, 8, 1716204887574, 1716206189262, 1301688
12, 12, -101, -55, 9, 1716204890380, 1716206192065, 1301685
12, 13, -103, -55, 8, 1716204893185, 1716206194871, 1301686
12, 14, -100, -54, 10, 1716204895991, 1716206197677, 1301686
12, 15, -50, -46, 8, 1716204898797, 1716206200484, 1301687
12, 15, -104, -52, 9, 1716204901199, 1716206202133, 1300934
12, 15, -50, -43, 9, 1716204903601, 1716206204461, 1300860
12, 15, -46, -44, 9, 1716204906003, 1716206206107, 1300104
12, 15, -40, -40, 9, 1716204906003, 1716206207752, 1301749
12, 15, -105, -48, 9, 1716204908404, 1716206209402, 1300998
12, 15, -42, -42, 9, 1716204910806, 1716206211665, 1300859
12, 15, -42, -39, 8, 1716204913208, 1716206213312, 1300104
12, 15, -44, -41, 9, 1716204913208, 1716206214959, 1301751
12, 15, -104, -52, 10, 1716204915609, 1716206216606, 1300997
12, 15, -46, -45, 10, 1716204918011, 1716206218870, 1300859
12, 15, -49, -49, 8, 1716204920413, 1716206220516, 1300103
12, 15, -39, -41, 11, 1716204920413, 1716206222163, 1301750
12, 15, -102, -49, 11, 1716204922815, 1716206223810, 1300995
12, 15, -44, -41, 9, 1716204925217, 1716206226076, 1300859
12, 15, -46, -44, 11, 1716204927619, 1716206227723, 1300104
12, 15, -52, -49, 12, 1716204927619, 1716206229371, 1301752
12, 15, -103, -54, 12, 1716204930021, 1716206231016, 1300995
12, 15, -44, -46, 10, 1716204932423, 1716206233369, 1300946
12, 15, -50, -46, 8, 1716204934825, 1716206234929, 1300104
12, 15, -48, -47, 9, 1716204934825, 1716206236575, 1301750
12, 15, -103, -55, 9, 1716204937227, 1716206238222, 1300995
12, 15, -48, -49, 10, 1716204939629, 1716206240488, 1300859
12, 15, -50, -47, 10, 1716204942031, 1716206242134, 1300103
12, 15, -45, -46, 12, 1716204942031, 1716206243780, 1301749
12, 15, -101, -53, 10, 1716204944433, 1716206245429, 1300996
12, 15, -50, -47, 10, 1716204946834, 1716206247692, 1300858
12, 15, -50, -46, 10, 1716204949236, 1716206249341, 1300105
12, 15, -51, -49, 13, 1716204949236, 1716206250986, 1301750
12, 15, -102, -62, 13, 1716204951638, 1716206252634, 1300996
12, 15, -55, -54, 8, 1716204954040, 1716206254898, 1300858
12, 15, -52, -50, 11, 1716204956442, 1716206256545, 1300103
12, 15, -56, -54, 13, 1716204956442, 1716206258192, 1301750
12, 15, -104, -57, 13, 1716204958844, 1716206259839, 1300995
12, 15, -54, -52, 8, 1716204961246, 1716206262104, 1300858
12, 15, -56, -53, 10, 1716204963648, 1716206263751, 1300103
12, 15, -50, -52, 12, 1716204963648, 1716206265398, 1301750
12, 15, -103, -55, 11, 1716204966050, 1716206267045, 1300995
12, 15, -51, -50, 11, 1716204968451, 1716206269309, 1300858
12, 15, -50, -48, 11, 1716204970853, 1716206270956, 1300103
12, 15, -50, -49, 13, 1716204970853, 1716206272602, 1301749
12, 15, -104, -57, 11, 1716204973255, 1716206274250, 1300995
12, 15, -46, -46, 11, 1716204975657, 1716206276515, 1300858
12, 15, -46, -46, 12, 1716204978059, 1716206278161, 1300102
